VOLKRAJ;KSTRANA;PORCISLO;JMENO;PRIJMENI;TITULPRED;TITULZA;VEK;POVOLANI;BYDLISTEN;BYDLISTEK;PSTRANA;NSTRANA;PLATNOST;POCHLASU;POCPROC;MANDAT;SKRUTINIUM;PORADIMAND;PORADINAHR;POHLAVI
7;17;10;Bronislav;Patočka;Ing.;;33;místostarosta Rokytnice nad Jizerou, stavební inženýr, dobrovolný člen horské služby;Rokytnice nad Jizerou;577456;99;720;A;1712;3,61;N;0;0;12;
7;17;11;Jaromír;Dvořák;Mgr.;;60;starosta Nového Boru, učitel;Nový Bor;561860;703;166;A;2971;6,27;N;0;0;8;
7;17;12;Václav;Židek;;;41;radní Libereckého kraje, živnostník;Jablonné v Podještědí;561631;720;720;A;591;1,24;N;0;0;13;
7;17;13;Jiřina;Brychcí;Ing.;;56;podnikatelka ve službách PO a BOZP, starostka dobrovolných hasičů LK a okresu Jablonec n. N.;Železný Brod;563871;99;166;A;2835;5,98;N;0;0;9;
7;17;14;Vojtěch;Mečíř;Mgr.;;32;technik kuchyňského studia;Jilemnice;577197;720;720;A;620;1,3;N;0;0;14;
7;17;15;Lukáš;Pohanka;;;43;starosta Vratislavic nad Nisou;Liberec;7;703;166;A;4350;9,18;N;0;0;4;
7;17;16;Miloslav;Kafka;;;21;student;Železný Brod;563871;720;720;A;794;1,67;N;0;0;15;
7;17;17;Radek;Lípa;Ing.;;41;starosta města Zákupy, lesník;Zákupy;562262;703;166;A;3676;7,76;N;0;0;6;
7;18;1;Jan;Koros;Bc.;;24;učitel základní školy;Česká Lípa;561380;47;47;A;535;8,01;N;0;0;0;
7;18;2;Stanislav;Mackovík;Bc.;;54;zdravotnický pracovník, učitel střední školy;Pertoltice pod Ralskem;514276;47;47;A;737;11,04;N;0;0;0;
7;18;3;František;Pešek;Ing.;;75;konstruktér sklářských strojů, důchodce;Jablonec nad Nisou;563510;47;47;A;165;2,47;N;0;0;0;
7;18;4;Petr;Vaněk;;;40;živnostník ve stavebnictví;Semily;576964;47;47;A;224;3,35;N;0;0;0;
7;18;5;Jan;Dvořák;;;54;strážník městské policie;Zákupy;562262;47;47;A;245;3,67;N;0;0;0;
7;18;6;Lucie;Sieberová;;;29;zdravotnická pracovnice;Jablonec nad Nisou;563510;47;47;A;316;4,73;N;0;0;0;
7;18;7;Jiří;Vaszily;;;30;kuchař;Česká Lípa;561380;47;47;A;165;2,47;N;0;0;0;
7;18;8;Alexandr;Šedivý;;;58;hudebník;Liberec;7;47;47;A;95;1,42;N;0;0;0;
7;18;9;Jan;Malec;Ing.;;52;jaderný chemik, DIAMO, s. p.;Stráž pod Ralskem;562092;47;47;A;275;4,12;N;0;0;0;
7;18;10;František;Chot;;;60;politický pracovník Komunistické strany Čech a Moravy;Česká Lípa;561380;47;47;A;159;2,38;N;0;0;0;
7;18;11;Věra;Picková;PhDr.;;66;psycholožka;Semily;576964;47;47;A;236;3,53;N;0;0;0;
7;18;12;Iva;Valíčková;;;35;manipulantka strojního zařízení;Smržovka;563811;47;47;A;144;2,15;N;0;0;0;
7;18;13;Štefánia;Dvořáková Babáková;;;53;pokladní osobní dopravy;Semily;576964;47;47;A;71;1,06;N;0;0;0;
7;18;14;Josef;Vondruška;JUDr.;;73;právník, důchodce;Liberec;7;47;47;A;121;1,81;N;0;0;0;
7;18;15;Lukáš;Čížek;;;42;pracovník bezpečnostní služby;Semily;576964;47;47;A;101;1,51;N;0;0;0;
7;18;16;Dagmar;Staňková;Mgr.;;62;důchodkyně;Kořenov;563668;47;47;A;53;0,79;N;0;0;0;
7;18;17;Oldřich;Tomášek;;;69;mediální poradce;Turnov;577626;47;47;A;48;0,71;N;0;0;0;
7;20;1;Jana;Pastuchová;Mgr.;;56;poslankyně PS PČR, zastupitelka města Jablonec nad Nisou, zdravotnický záchranář;Jablonec nad Nisou;563510;768;768;A;3277;5,5;A;1;1;0;
7;20;2;David;Pražák;;;42;poslanec PS PČR, neuvolněný člen rady města Semily, podnikatel v zemědělské prvovýrobě;Semily;576964;768;768;A;1648;2,76;A;1;2;0;
7;20;3;Ivan;Jáč;prof. Ing.;CSc.;65;poslanec PS PČR;Všelibice;564532;99;768;A;1045;1,75;A;1;3;0;
7;20;4;Lubomír;Růžička;;;52;provozní manažer a manažer IMS, zastupitel města Česká Lípa;Česká Lípa;561380;768;768;A;1317;2,21;N;0;0;1;
7;20;5;Martina;Teplá;Bc.;;45;pracovnice v sociálních službách, zastupitelka města Liberec;Liberec;7;768;768;A;2231;3,74;N;0;0;2;
7;20;6;Stanislav;Říha;Ing.;;38;vodárenský specialista, dobrovolný hasič, neuvolněný radní města Jablonec nad Nisou;Jablonec nad Nisou;563510;768;768;A;1724;2,89;N;0;0;3;
7;20;7;Marek;Vávra;;;46;podnikatel – zachránce pivovaru ve Frýdlantu, neuvolněný člen rady města Liberec;Liberec;7;768;768;A;2109;3,54;N;0;0;4;
7;20;8;Petr;Král;;;42;starosta města Mimoň;Mimoň;561835;99;768;A;1212;2,03;N;0;0;5;
7;20;9;Přemysl;Šulc;;;50;ekonom, dobrovolný hasič, neuvolněný místostarosta obce Stružinec, předseda Hokejového klubu Lomnice nad Popelkou, z.s.;Stružinec;577545;768;768;A;1048;1,76;N;0;0;6;
7;20;10;Jaroslava;Bizoňová;;;51;místostarostka města Mimoň;Mimoň;561835;768;768;A;825;1,38;N;0;0;7;
7;20;11;Petr;Rozmajzl;Ing.;;33;projektový a IT manažer, zastupitel města Chrastava;Chrastava;564117;768;768;A;865;1,45;N;0;0;8;
7;20;12;Martin;Brož;;;45;místostarosta města Česká Lípa, zastupitel Libereckého kraje;Česká Lípa;561380;768;768;A;1428;2,39;N;0;0;9;
7;20;13;Milan;Kouřil;Ing.;;52;náměstek primátora města Jablonec nad Nisou pro ekonomiku a majetek;Jablonec nad Nisou;563510;768;768;A;1188;1,99;N;0;0;10;
7;20;14;Martin;Smolík;Bc.;;43;starosta obce Pertoltice pod Ralskem;Pertoltice pod Ralskem;514276;99;768;A;546;0,91;N;0;0;11;
7;20;15;Zuzana;Wudyová;Ing. Bc.;;45;učitelka na 2. stupni, Základní škola, Základní umělecká škola a Mateřská škola Frýdlant, členka Myslivecké rady ČMMJ, z.s.;Frýdlant;564028;768;768;A;1056;1,77;N;0;0;12;
7;20;16;Roman;Baran;Mgr.;;56;pedagogický pracovník, zastupitel Libereckého kraje;Nová Ves;546593;768;768;A;623;1,04;N;0;0;13;
7;20;17;René;Nesvadba;;;50;ředitel městské policie;Ralsko;562017;768;768;A;758;1,27;N;0;0;14;
7;21;1;Josef;Lank;Ing.;;36;podnikatel, člen iniciativy Chcípl PES;Liberec;7;99;1244;A;104;8,55;N;0;0;0;
7;21;2;Jiří;Pokorný;Mgr.;;58;spisovatel;Janov nad Nisou;563595;1244;1244;A;32;2,63;N;0;0;0;
7;21;3;Václav;Havlíček;Ing.;;46;podnikatel;Liberec;7;99;1244;A;40;3,29;N;0;0;0;
7;21;4;Martina;Novotná;;;41;marketingová a PR pracovnice;Praha;1;99;1244;A;35;2,88;N;0;0;0;
7;21;5;Lukáš;Partl;;;37;živnostník;Dětřichov;546607;99;1244;A;31;2,55;N;0;0;0;
7;21;6;Michal;Janeček;;;37;technolog;Liberec;7;99;1244;A;32;2,63;N;0;0;0;
7;21;7;Svatava;Rybáček;;;51;umělkyně;Jablonec nad Nisou;563510;99;1244;A;22;1,81;N;0;0;0;
7;21;8;Pavel;Dušek;;;35;živnostník;Jablonec nad Nisou;563510;99;1244;A;22;1,81;N;0;0;0;
7;21;9;Klára;Tekelyová;;;53;účetní;Liberec;7;99;1244;A;31;2,55;N;0;0;0;
7;21;10;Jaroslav;Janeček;;;42;technolog;Liberec;7;99;1244;A;25;2,05;N;0;0;0;
7;21;11;Dagmar;Hlavová;;;49;spolumajitelka cestovní kanceláře;Semily;576964;99;1244;A;14;1,15;N;0;0;0;
7;21;12;Petr;Stejskal;;;34;živnostník;Hrádek nad Nisou;564095;99;1244;A;38;3,12;N;0;0;0;
7;21;13;Lenka;Dušková;;;31;rodičovská dovolená;Jablonec nad Nisou;563510;99;1244;A;45;3,7;N;0;0;0;
7;21;14;Libor;Fechtner;;;47;vedoucí výroby;Liberec;7;99;1244;A;21;1,72;N;0;0;0;
7;21;15;Jiří;Pálek;;;65;důchodce;Vilémov;562947;99;1244;A;7;0,57;N;0;0;0;
7;21;16;David;Tesař;;;48;podnikatel;Liberec;7;99;1244;A;24;1,97;N;0;0;0;
7;21;17;Iva;Dušková;;;64;důchodce;Jablonec nad Nisou;563510;99;1244;A;17;1,39;N;0;0;0;
8;1;1;Martin;Hanousek;Mgr.;;38;krajinný ekolog a zastupitel Hradce Králové a Královéhradeckého kraje;Hradec Králové;569810;5;5;A;279;8,75;N;0;0;0;
8;1;2;Barbora;Kulichová;Ing.;DiS.;27;učitelka v ZUŠ, koordinátorka sociálních sítí;Horní Maršov;579262;5;5;A;269;8,44;N;0;0;0;
8;1;3;Daniel;Rufer;;;27;poradce europoslance, textař, ciderový hybatel, spolupředseda krajské organizace Zelených;Náchod;573868;5;5;A;119;3,73;N;0;0;0;
8;1;4;Karin;Richterová;Bc.;;42;projektová manažerka, lektorka vzdělávání pro udržitelný rozvoj, spolupředsedkyně krajské organizace Zelených;Hradec Králové;569810;5;5;A;240;7,53;N;0;0;0;
8;1;5;Jiří;Kulich;RNDr.;;60;ředitel střediska ekologické výchovy, zastupitel Horního Maršova, místopředseda Výboru pro vzdělávání Rady vlády pro udržitelný rozvoj, místopředseda Vědecké sekce Rady KRNAP;Horní Maršov;579262;5;5;A;175;5,49;N;0;0;0;
8;1;6;Veronika;Jašíková;Ing.;;42;účetní;Cerekvice nad Bystřicí;572781;5;5;A;87;2,73;N;0;0;0;
8;1;7;Petr;Sobotka;Mgr.;;47;středoškolský učitel, politolog, zastupitel Trutnova;Trutnov;579025;5;5;A;89;2,79;N;0;0;0;
8;1;8;David;Číp;;;42;vedoucí záchranné stanice pro handicapované živočichy;Vítězná;579815;5;5;A;205;6,43;N;0;0;0;
8;1;9;Ivana;Šnircová;Ing.;;37;manažerka ve farmaceutickém průmyslu;Trutnov;579025;5;5;A;101;3,17;N;0;0;0;
8;1;10;Filip;Pýcha;;;46;písničkář, lektor volnočasových aktivit, předseda Zelených ve Dvoře Králové n. L.;Dvůr Králové nad Labem;579203;5;5;A;57;1,78;N;0;0;0;
8;1;11;Hynek;Kaplan;Mgr.;;29;student filosofie, grafik;Hradec Králové;569810;5;5;A;79;2,48;N;0;0;0;
8;1;12;Blanka;Mikátová;RNDr.;;63;zooložka a ochránkyně přírody;Hradec Králové;569810;99;5;A;217;6,81;N;0;0;0;
8;1;13;Martin;Bartoš;Mgr.;;58;pedagog, historik, krkonošský patriot, zastupitel Vrchlabí;Vrchlabí;579858;5;5;A;75;2,35;N;0;0;0;
8;1;14;Adam;Záruba;Ing.;Ph.D.;42;zastupitel a člen Rady města Hradec Králové, spoluzakladatel Podorlického skanzenu v Krňovicích;Hradec Králové;569810;99;5;A;99;3,1;N;0;0;0;
8;1;15;Sofia;Hladíková;Mgr.;;59;ředitelka ZŠ a MŠ;Dvůr Králové nad Labem;579203;5;5;A;92;2,88;N;0;0;0;
8;1;16;Petr;Hrudka;Bc.;;30;počítačový archivář, člen obsahového týmu Česko.Digital, hudební bloger;Jaroměř;574121;5;5;A;39;1,22;N;0;0;0;
8;1;17;Petr;Kulíšek;Mgr.;;49;koordinátor v rozvoji vzdělávání;Kostelecké Horky;576387;5;5;A;38;1,19;N;0;0;0;
8;1;18;Helena;Kiselová;Mgr.;;37;personalistka na rodičovské dovolené;Trutnov;579025;5;5;A;45;1,41;N;0;0;0;
8;1;19;Ivo;Králíček;RNDr. PhDr.;Ph.D.;48;SŠ a VŠ učitel, zastupitel Hradce Králové, předseda Komise Rady města pro výchovu a vzdělávání;Hradec Králové;569810;99;5;A;159;4,99;N;0;0;0;
8;1;20;Ivo;Trpkovič;Ing.;;58;chalupář z Krkonoš;Trutnov;579025;5;5;A;63;1,97;N;0;0;0;
8;2;1;Michal;Havlíček;;;59;projektový manažer;Hradec Králové;569810;1179;752;A;52;5,3;N;0;0;0;
8;2;2;Jan;Piroutek;Ing.;;64;inženýr kybernetiky;Praskačka;570656;99;752;A;66;6,72;N;0;0;0;
8;2;3;Jiří;Vebr;Ing.;;64;zemědělský inženýr a občanský aktivista;Hradec Králové;569810;99;752;A;45;4,58;N;0;0;0;
8;3;1;Luďka;Tomešová;;;52;ředitelka tiskárny;Trutnov;579025;759;759;A;353;8,95;N;0;0;0;
8;3;2;Jolana;Matějková;PhDr.;;61;jednatelka společnosti;Chrudim;571164;99;759;A;151;3,83;N;0;0;0;
8;3;3;Petr;Pistorius;;;57;vedoucí kuchyně;Janské Lázně;579351;99;759;A;101;2,56;N;0;0;0;
8;3;4;Lenka;Chrobáková;;;61;vedoucí prodejny;Hradec Králové;569810;759;759;A;103;2,61;N;0;0;0;
8;3;5;Luboš;Groh;;;46;OSVČ;Chvojenec;575089;759;759;A;98;2,48;N;0;0;0;
8;3;6;Michal;Semerák;;;41;OSVČ;Náchod;573868;759;759;A;173;4,38;N;0;0;0;
8;3;7;Eva;Hančilová;;;59;referentka;Vrchlabí;579858;99;759;A;48;1,21;N;0;0;0;
8;3;8;Alena;Kodetová;;;56;asistentka;Trutnov;579025;99;759;A;37;0,93;N;0;0;0;
8;3;9;Michaela;Pírková;;;47;operátorka výroby;Týniště nad Orlicí;576859;759;759;A;122;3,09;N;0;0;0;
8;3;10;Věra;Mlezivová;;;61;OSVČ;Trutnov;579025;99;759;A;17;0,43;N;0;0;0;
8;3;11;Jana;Pejosová;;;65;OSVČ;Svoboda nad Úpou;579734;759;759;A;55;1,39;N;0;0;0;
8;3;12;Jiří;Szedlák;;;43;botanik;Trutnov;579025;99;759;A;65;1,64;N;0;0;0;
8;3;13;Vladimíra;Cermanová;;;59;vedoucí prodejny;Horní Branná;577120;99;759;A;32;0,81;N;0;0;0;
8;3;14;Jitka;Černovská;;;50;prodavačka;Prachovice;572071;99;759;A;34;0,86;N;0;0;0;
8;3;15;Milan;Kohout;;;54;kuchař;Vrchlabí;579858;99;759;A;64;1,62;N;0;0;0;
8;3;16;Ilona;Maršíková;;;58;porodní asistentka;Nové Město nad Metují;574279;759;759;A;140;3,55;N;0;0;0;
8;3;17;Blanka;Kuříková;;;55;učitelka;Hradec Králové;569810;759;759;A;147;3,73;N;0;0;0;
8;3;18;Jiří;Válek;Ing.;;64;ekonom;Hradec Králové;569810;99;759;A;113;2,86;N;0;0;0;
8;3;19;Lukáš;Chour;;;40;technolog;Trutnov;579025;99;759;A;76;1,92;N;0;0;0;
8;3;20;Božena;Lakmayerová;Ing.;;61;referentka;Vamberk;576883;759;759;A;109;2,76;N;0;0;0;
8;4;1;Vladimíra;Lesenská;Ing.;;57;ředitelka kontaktního pracoviště Úřadu práce ČR, stavební inženýrka;Týniště nad Orlicí;576859;1114;1114;A;970;3,63;A;1;1;0;
8;4;2;Zdeněk;Podal;;;68;poslanec, krajský zastupitel, elektrotechnik;Hradec Králové;569810;1114;1114;A;452;1,69;N;0;0;1;
8;4;3;Jiří;Motyčka;Ing.;;44;vedoucí provozu;Nová Ves;576549;1114;1114;A;527;1,97;N;0;0;2;
8;4;4;Eva;Kotyzová;;;49;učitelka v mateřské škole;Jičín;572659;1114;1114;A;707;2,65;N;0;0;3;
8;4;5;Lenka;Grygarová;;;65;učitelka v základní škole;Vrchlabí;579858;1114;1114;A;380;1,42;N;0;0;4;
8;4;6;Michal;Černý;;;29;kvalitář;Praskačka;570656;99;1114;A;353;1,32;N;0;0;5;
8;4;7;Tomáš;Tuček;;;42;automechanik;Náchod;573868;1114;1114;A;566;2,12;N;0;0;6;
8;4;8;František;Homolka;;;36;skladník;Rychnovek;574406;1114;1114;A;332;1,24;N;0;0;7;
8;4;9;Jiří;Hemrlík;;;67;řidič;Hradec Králové;569810;1114;1114;A;180;0,67;N;0;0;8;
8;4;10;Roman;Abraham;Ing.;;66;lesní technik - taxátor;Hradec Králové;569810;1114;1114;A;289;1,08;N;0;0;9;
8;4;11;Eva;Machová;;;39;pracovnice obchodního provozu;Sobotka;573493;99;1114;A;314;1,17;N;0;0;10;
8;4;12;Eva;Nová;;;77;živnostnice;Hradec Králové;569810;1114;1114;A;109;0,4;N;0;0;11;
8;4;13;Zdeněk;Kotouš;;;55;živnostník, ředitel;Kutná Hora;533955;1114;1114;A;159;0,59;N;0;0;12;
8;4;14;Pavel;Jančula;;;49;operátor výroby;Lánov;579432;1114;1114;A;301;1,12;N;0;0;13;
8;4;15;Radek;Prokop;;;54;technik;Hradec Králové;569810;99;1114;A;168;0,63;N;0;0;14;
8;4;16;Leoš;Prokeš;;MBA;38;manažer recyklační technologie;Brno;3;1114;1114;A;205;0,76;N;0;0;15;
8;4;17;Petr;Bonaventura;;;69;provozní technik;Hradec Králové;569810;1114;1114;A;105;0,39;N;0;0;16;
8;4;18;Martina;Schejbalová;;;32;prodavačka;Hradec Králové;569810;99;1114;A;388;1,45;N;0;0;17;
8;4;19;Tomáš;Novotný;;;29;živnostník;Hradec Králové;569810;99;1114;A;281;1,05;N;0;0;18;
8;4;20;Jiří;Šitina;;;47;administrátor telekomunikačních sítí, zastupitel obce;Bohuslavice;573892;99;1114;A;313;1,17;N;0;0;19;
8;5;1;Jan;Birke;;;52;starosta města Náchod, poslanec Parlamentu ČR;Náchod;573868;7;7;A;1821;12,52;N;0;0;0;
8;5;2;Hana;Masáková;Ing.;MBA;46;starostka města Kopidlno;Kopidlno;573060;7;7;A;594;4,08;N;0;0;0;
8;5;3;Jana;Frőhlichová;Mgr.;;36;koordinátorka projektu Senioři v krajích;Hradec Králové;569810;7;7;A;699;4,8;N;0;0;0;
8;5;4;Pavel;Holzknecht;;;44;uvolněný předseda odborové organizace OS KOVO;Trutnov;579025;7;7;A;260;1,78;N;0;0;0;
8;5;5;Jan;Čtvrtečka;Ing.;;42;místostarosta města Náchod;Náchod;573868;7;7;A;677;4,65;N;0;0;0;
8;5;6;Jaroslava;Komárková;Bc.;;58;ředitelka základní umělecké školy;Jičín;572659;7;7;A;455;3,13;N;0;0;0;
8;5;7;Milan;Jaroš;;;54;inspektor ČOI;Hradec Králové;569810;7;7;A;167;1,14;N;0;0;0;
8;5;8;Tomáš;Magnusek;Bc.;;37;ředitel sociální služby, režisér;Náchod;573868;99;7;A;898;6,17;N;0;0;0;
8;5;9;Petr;Luska;Bc.;;56;počítačový grafik;Hradec Králové;569810;7;7;A;99;0,68;N;0;0;0;
8;5;10;Pavel;Berný;Mgr.;;49;ředitel základní školy, starosta obce Nemyčeves;Nemyčeves;573230;7;7;A;318;2,18;N;0;0;0;
8;5;11;František;Mencl;brig. gen. Ing.;;66;zastupitel kraje, bývalý ředitel Hasičského záchranného sboru;Hradec Králové;569810;99;7;A;550;3,78;N;0;0;0;
8;5;12;Pavel;Trpák;MUDr.;;63;lékař;Trutnov;579025;7;7;A;309;2,12;N;0;0;0;
8;5;13;Radomír;Sedláček;;;62;soukromý zemědělec;Nová Paka;573248;7;7;A;195;1,34;N;0;0;0;
8;5;14;Jaroslav;Jakl;Ing.;;54;řezník;Broumov;573922;7;7;A;173;1,19;N;0;0;0;
8;5;15;Karel;Šklíba;;;71;zastupitel města Úpice;Úpice;579777;7;7;A;120;0,82;N;0;0;0;
8;5;16;Ondřej;Damašek;;;42;vedoucí montážní linky;Podhorní Újezd a Vojice;573311;7;7;A;126;0,86;N;0;0;0;
8;5;17;Tomáš;Fulka;Ing.;;36;specialista digitalizace, podnikatel, revizní technik elektro;Náchod;573868;7;7;A;202;1,38;N;0;0;0;
8;5;18;Monika;Šidlovská;;;40;vrchní sestra, zastupitelka obce Kvasiny;Kvasiny;576425;7;7;A;407;2,8;N;0;0;0;
8;5;19;Petr;Jirásek;;;55;vedoucí prodejny barev, zastupitel města Náchod;Náchod;573868;7;7;A;161;1,1;N;0;0;0;
8;5;20;Jiří;Štěpán;PhDr.;Ph.D.;42;vysokoškolský pedagog, krajský zastupitel, bývalý hejtman Královéhradeckého kraje;Hradec Králové;569810;7;7;A;1437;9,88;N;0;0;0;
8;7;1;Michal;Biegl;;;46;předseda krajského klubu ALIANCE NÁRODNÍCH SIL, truhlář;Hradec Králové;569810;762;762;A;24;8,79;N;0;0;0;
8;7;2;Robert;Peovský;;;34;OSVČ;Česká Skalice;573990;79;762;A;20;7,32;N;0;0;0;
8;7;3;Jiřina;Baudyšová;MUDr.;CSc.;79;lékařka;Hradec Králové;569810;762;762;A;22;8,05;N;0;0;0;
8;7;4;Alena;Brabcová;;;67;učitelka;Hradec Králové;569810;762;762;A;16;5,86;N;0;0;0;
8;7;5;Alena;Filipová;;;75;finanční poradkyně;Hradec Králové;569810;99;762;A;9;3,29;N;0;0;0;
8;8;1;Miroslav;Havrda;MUDr.;;57;neurolog a podiatr, místopředseda strany Svobodní;Hradec Králové;569810;714;1227;A;810;9,35;N;0;0;0;
8;8;2;Zdeněk;Cvejn;Mgr. Ing.;;40;advokát, předseda krajské organizace Trikolora Svobodní Soukromníci;Hradec Králové;569810;1227;1227;A;420;4,84;N;0;0;0;
8;8;3;Denis;Mitrović;JUDr.;;42;advokát, místopředseda krajské organizace Trikolora Svobodní Soukromníci;Kostelec nad Orlicí;576361;1227;1227;A;231;2,66;N;0;0;0;
8;8;4;Pavel;Dohnal;;;52;odborný poradce v telekomunikacích, předseda krajské organizace Strany soukromníků České republiky, předseda TJ Jiskra Nový Bydžov;Nový Bydžov;570508;716;1227;A;179;2,06;N;0;0;0;
8;8;5;Petr;Brábník;;;52;manažer obchodní skupiny, motocyklový závodník;Nový Bydžov;570508;1227;1227;A;241;2,78;N;0;0;0;
8;8;6;Roman;Pátek;Ing.;;56;ekonom, soudní znalec, předseda krajského sdružení strany Svobodní;Hradec Králové;569810;714;1227;A;366;4,22;N;0;0;0;
8;8;7;Michal;Karlík;Ing.;;56;projektant - technika prostředí staveb, sportovec;Trutnov;579025;1227;1227;A;122;1,4;N;0;0;0;
8;8;8;Tomáš;Klejma;MUDr.;;72;lékař, ambulantní kardiolog;Rychnov nad Kněžnou;576069;1227;1227;A;118;1,36;N;0;0;0;
8;8;9;František;Tomášek;Ing.;;78;soukromý zemědělec, spoluautor zákona o půdě a zemědělských restitucích;Kunčice;570214;716;1227;A;85;0,98;N;0;0;0;
8;8;10;Adam;Innert;;;36;manažer pro řízení zakázek, krizový manažer;Dvůr Králové nad Labem;579203;1227;1227;A;107;1,23;N;0;0;0;
8;8;11;Šárka;Moravcová;;;48;spolumajitelka a ředitelka horského wellness hotelu v Harrachově;Harrachov;577081;1247;1227;A;212;2,44;N;0;0;0;
8;8;12;Lukáš;Petr;RNDr. Mgr. Ing.;;30;expert kybernetické bezpečnosti v energetice, pedagog, starosta SDH Mostek;Mostek;579556;714;1227;A;386;4,45;N;0;0;0;
8;8;13;Jan;Kytýr;Ing.;;41;IT specialista, power platform developer;Trutnov;579025;1227;1227;A;65;0,75;N;0;0;0;
8;8;14;Ivan;Picek;Mgr.;;55;IT specialista, technický poradce;Hradec Králové;569810;1227;1227;A;39;0,45;N;0;0;0;
8;8;15;Stanislav;Prokeš;;;52;řidič městské hromadné dopravy;Hradec Králové;569810;716;1227;A;66;0,76;N;0;0;0;
8;8;16;Jana;Jezberová;Ing.;;58;ředitelka obchodní společnosti působící v oblasti zdravotnictví;Vysokov;574643;1227;1227;A;102;1,17;N;0;0;0;
8;8;17;Michal;Krejčí;Ing.;;37;vodohospodář, zastupitel města Nový Bydžov;Nový Bydžov;570508;714;1227;A;220;2,53;N;0;0;0;
8;8;18;Ondřej;Mojžiš;;;29;skladník;Nová Paka;573248;1227;1227;A;88;1,01;N;0;0;0;
8;8;19;Václav;Török;;;48;ředitel chráněné dílny a dražební společnosti, lyžařský instruktor;Trutnov;579025;1227;1227;A;85;0,98;N;0;0;0;
8;8;20;Oldřich;Horák;RNDr. Ing.;Ph.D.;48;vysokoškolský učitel, místopředseda krajského sdružení strany Svobodní;Dvůr Králové nad Labem;579203;714;1227;A;307;3,54;N;0;0;0;
8;9;1;Petr;Hannig;Mgr.;;75;bývalý prezidentský kandidát, předseda strany;Praha;1;137;1173;A;39;5,63;N;0;0;0;
8;9;2;Petr;Hornig;;;63;starosta obce;Mladějov;573205;99;1173;A;45;6,5;N;0;0;0;
8;9;3;Dana;Doškářová;;;57;podnikatelka, dobrovolník v útulku, dočaskář;Jičín;572659;99;1173;A;36;5,2;N;0;0;0;
8;9;4;Václav;Makalouš;Mgr.;;43;jednatel společnosti, odborník na mezinárodní vztahy;Lhota pod Libčany;570231;137;1173;A;22;3,17;N;0;0;0;
8;9;5;Zdenka;Sedláčková;Ing.;;62;OSVČ, zdravotní diagnostik;Solnice;576808;99;1173;A;16;2,31;N;0;0;0;
8;9;6;Magdaléna;Hrochová;;;48;OSVČ, kosmetička;Hradec Králové;569810;137;1173;A;11;1,58;N;0;0;0;
8;9;7;Zuzana;Mazánková;Ing.;;35;realitní makléř, pasportizace nemovitostí;Mladějov;573205;99;1173;A;23;3,32;N;0;0;0;
8;9;8;Jan;Krejčí;;;56;podnikatel;Jičín;572659;99;1173;A;18;2,6;N;0;0;0;
8;9;9;Miloš;Kuželka;;;57;živnostník;Dřevěnice;573337;137;1173;A;12;1,73;N;0;0;0;
8;9;10;Jiří;Ungrád;;;58;zemědělec, bývalý starosta obce;Liberk;576450;137;1173;A;22;3,17;N;0;0;0;
8;9;11;Janet;Rumlová;Mgr.;;50;psycholožka, člen zapsaného spolku Liga na ochranu zvířat;Dvůr Králové nad Labem;579203;99;1173;A;34;4,91;N;0;0;0;
8;9;12;Pavla;Drašnarová;;;39;podnikatelka;Jaroměř;574121;99;1173;A;14;2,02;N;0;0;0;
8;9;13;Stanislav;Pajkrt;;;65;živnostník;Sobotka;573493;137;1173;A;5;0,72;N;0;0;0;
8;9;14;Simona;Kholová;;DiS.;55;zdravotní sestra;Hostinné;579297;99;1173;A;18;2,6;N;0;0;0;
8;9;15;František;Cejpek;;;52;OSVČ;Rychnov nad Kněžnou;576069;99;1173;A;9;1,3;N;0;0;0;
8;9;16;Ivana;Kašpárková;;;55;vedoucí útulku pro psy;Jičín;572659;99;1173;A;31;4,47;N;0;0;0;
8;9;17;Jana;Streitová;;;47;kontrolorka;Úpice;579777;137;1173;A;7;1,01;N;0;0;0;
8;9;18;Milan;Blaško;;;59;farmář, včelař;Trutnov;579025;137;1173;A;22;3,17;N;0;0;0;
8;9;19;Kateřina;Rozhonová;;;52;pečovatelka;Libošovice;573116;137;1173;A;20;2,89;N;0;0;0;
8;9;20;Klára;Lankašová;;;33;servírka;Jetřichov;574155;99;1173;A;14;2,02;N;0;0;0;
8;10;1;Oldřich;Zima;;;60;projektový a obchodní manažer, člen Předsednictva hnutí CESTA;Hradec Králové;569810;1177;1007;A;31;4,99;N;0;0;0;
8;10;2;Stanislav;Rudolfský;;;62;předseda Hnutí Prameny, člen Rady města Jaroměř;Jaroměř;574121;1007;1007;A;55;8,85;N;0;0;0;
8;10;3;Jan;Trčka;;;43;OSVČ, aktivní v občanské iniciativě Život s činnou kompetencí;Hořice;572926;99;1007;A;17;2,73;N;0;0;0;
8;10;4;Miroslav;Hejl;;;66;důchodce, místopředseda SNS;Vamberk;576883;1249;1007;A;10;1,61;N;0;0;0;
8;10;5;Zdeněk;Koťátko;Ing.;;43;programátor, předseda Regionálního centra hnutí CESTA;Jičín;572659;1177;1007;A;34;5,47;N;0;0;0;
8;10;6;Jitka;Čepková;MUDr.;Ph.D.;44;lékařka, členka výboru pro zdravotnictví hnutí CESTA;Hradec Králové;569810;1177;1007;A;53;8,53;N;0;0;0;
