VOLKRAJ;KSTRANA;PORCISLO;JMENO;PRIJMENI;TITULPRED;TITULZA;VEK;POVOLANI;BYDLISTEN;BYDLISTEK;PSTRANA;NSTRANA;PLATNOST;POCHLASU;POCPROC;POCPROCVSE;MANDAT;PORADIMAND;PORADINAHR;POHLAVI
3;26;14;Radek;Holcepl;Mgr.;;33;středoškolský pedagog;České Budějovice;544256;1176;1176;A;25;0;0,75;N;0;0;
3;26;15;Stanislav;Maleček;Ing.;;52;analytik, ekonom;Strakonice;550787;1176;1176;A;40;0;1,2;N;0;0;
3;26;16;Petr;Doležal;;;57;OSVČ;České Budějovice;544256;1176;1176;A;25;0;0,75;N;0;0;
3;26;17;Roman;Gronský;Mgr.;;45;soukromý zemědělec;Kamenný Újezd;544663;1176;1176;A;40;0;1,2;N;0;0;
3;26;18;Eva;Nitscheová;;;63;OSVČ, personalistka;České Budějovice;544256;99;1176;A;16;0;0,48;N;0;0;
3;26;19;Aleš;Molek;Mgr.;;35;středoškolský pedagog;Veselí nad Lužnicí;553271;1176;1176;A;36;0;1,08;N;0;0;
3;26;20;Robert;Flachs;Mgr.;;39;pořizovatel územně plánovací dokumentace;Strakonice;550787;99;1176;A;58;0;1,74;N;0;0;
3;26;21;Lukáš;Mezera;;;38;manažer v energetice,mistr v korespondenčním šachu;České Budějovice;544256;99;1176;A;28;0;0,84;N;0;0;
3;26;22;Radim;Fiala;Mgr.;;45;speciální pedagog, vedoucí střediska pro NRP;Tábor;552046;1176;1176;A;58;0;1,74;N;0;0;
3;27;1;Antonín;Procházka;;;75;olympionik;Hrdějovice;544558;99;1182;A;16;0;2,51;N;0;0;
3;27;2;Vladimír;Kocman;;;61;olympionik;České Budějovice;544256;99;1182;A;26;0;4,08;N;0;0;
3;27;3;Václav;Vochoska;;;62;olympionik;Třeboň;547336;99;1182;A;25;0;3,93;N;0;0;
3;27;4;Miloš;Bečvář;;;60;olympionik;Strakonice;550787;99;1182;A;36;5,66;5,66;N;0;0;
3;27;5;Marta;Daňhelová;;;57;olympionička, učitelka;Lišov;544779;99;1182;A;16;0;2,51;N;0;0;
3;27;6;Stanislav;Frühauf;;;62;trenér;Stachy;550515;99;1182;A;39;6,13;6,13;N;0;0;
3;27;7;Petra;Frühaufová;;;53;trenérka;Stachy;550515;99;1182;A;34;5,34;5,34;N;0;0;
3;27;8;Jiří;Voříšek;Ing.;;60;úředník;České Budějovice;544256;99;1182;A;9;0;1,41;N;0;0;
3;27;9;Jiří;Hudeček;;;57;podnikatel;Stachy;550515;99;1182;A;21;0;3,3;N;0;0;
3;27;10;David;Horejš;;;40;trenér;Roudné;544973;99;1182;A;32;5,03;5,03;N;0;0;
3;27;11;Petr;Skála;Ing.;;58;trenér;České Budějovice;544256;99;1182;A;18;0;2,83;N;0;0;
3;27;12;František;Čech;;;67;trenér;České Budějovice;544256;99;1182;A;14;0;2,2;N;0;0;
3;27;13;Antonín;Sekyrka;Mgr.;;46;ředitel gymnázia;Hluboká nad Vltavou;544485;99;1182;A;14;0;2,2;N;0;0;
3;27;14;Jiří;Filip;Mgr.;;42;zástupce ředitele gymnázia;České Budějovice;544256;99;1182;N;0;0;0;N;0;0;
3;27;15;Jakub;Vogl;;;23;student;Boršov nad Vltavou;544299;99;1182;A;15;0;2,35;N;0;0;
3;27;16;Jiří;Lerch;;;46;trenér;České Budějovice;544256;99;1182;A;28;0;4,4;N;0;0;
3;27;17;Miloslav;Ouředník;;;60;OSVČ;Kamenný Újezd;544663;99;1182;A;7;0;1,1;N;0;0;
3;27;18;Jaromír;Plocek;;;42;trenér;České Budějovice;544256;99;1182;A;17;0;2,67;N;0;0;
3;27;19;Ondrej;Procházka;;;32;OSVČ;Staré Hodějovice;545074;99;1182;A;7;0;1,1;N;0;0;
3;27;20;Jakub;Heindl;Ing.;;28;trenér;Srubec;545066;99;1182;A;6;0;0,94;N;0;0;
3;27;21;Petr;Cába;;;22;zedník;Chvalšiny;545546;99;1182;A;8;0;1,25;N;0;0;
3;27;22;Radomil;Procházka;;;39;kustod;Nová Ves;535648;99;1182;A;10;0;1,57;N;0;0;
3;28;1;Roman;Pospíšil;;;51;zast. města Větřní, předseda KO DSSS Jižní Čechy;Větřní;545830;156;156;A;91;11,94;11,94;N;0;0;
3;28;2;Olga;Juklíková Hrušková;JUDr.;;52;advokát;Týn nad Vltavou;545201;99;156;A;34;0;4,46;N;0;0;
3;28;3;Lukáš;Brui;;;37;dělník;Ústí nad Labem;5;764;156;A;4;0;0,52;N;0;0;
3;28;4;Roman;Straka;;;37;zedník;Bavorov;550809;156;156;A;27;0;3,54;N;0;0;
3;28;5;Iveta;Šarlejová;;;47;kontrolorka a předsedkyně MO DSSS Strakonice;Jinín;551163;156;156;A;30;0;3,93;N;0;0;
3;28;6;Jaroslav;Jiránek;;;57;kuchař;Zlatá Koruna;545864;156;156;A;18;0;2,36;N;0;0;
3;28;7;Štěpán;Kaluža;;;61;zaměstnanec VLS;Větřní;545830;156;156;A;18;0;2,36;N;0;0;
3;28;8;Patrik;Hejna;;;27;analytik a předseda MO DSSS České Budějovice;České Budějovice;544256;156;156;A;27;0;3,54;N;0;0;
3;28;9;Jaroslav;Suchý;;;68;podnikatel;Ústí nad Labem;5;764;156;A;4;0;0,52;N;0;0;
3;28;10;Robert;Hampl;;;66;důchodce;Větřní;545830;156;156;A;13;0;1,7;N;0;0;
3;28;11;Vladimíra;Formánková;;;58;sociální pracovnice;Osek;598828;156;156;A;8;0;1,04;N;0;0;
3;28;12;Eva;Novotná;;;39;dělnice;Větřní;545830;156;156;A;36;0;4,72;N;0;0;
3;28;13;Miloslav;Jindřich;Ing.;;52;technolog;Týn nad Vltavou;545201;99;156;A;10;0;1,31;N;0;0;
3;28;14;Richard;Šmejkal;;;45;fasádník, zastupitel obce Světlík;Světlík;545813;156;156;A;14;0;1,83;N;0;0;
3;28;15;Petr;Fošenbauer;;;33;manipulant;Dubné;544442;156;156;A;5;0;0,65;N;0;0;
3;28;16;Bedřich Jan;Skočdopol;;;74;důchodce;Soběslav;553131;156;156;A;9;0;1,18;N;0;0;
3;28;17;Marek;Churan;;;24;mechanik;Větřní;545830;156;156;A;16;0;2,09;N;0;0;
3;28;18;Jiří;Souhrada;;;30;řidič VZV;Doubravice;550981;156;156;A;11;0;1,44;N;0;0;
3;28;19;Hana;Peťulová;;;63;důchodce;Větřní;545830;156;156;A;8;0;1,04;N;0;0;
3;28;20;Lukáš;Vávra;;;34;invalidní důchodce;Osek;598828;156;156;A;11;0;1,44;N;0;0;
3;28;21;Miroslava;Skorkovská;;;43;technik;Týn nad Vltavou;545201;99;156;A;10;0;1,31;N;0;0;
3;28;22;Roman;Pavlíček;;;47;montážní dělník;Větřní;545830;156;156;A;21;0;2,75;N;0;0;
3;29;1;Miloslav;Rozner;;;40;manažer;Týn nad Vltavou;545201;1114;1114;A;642;0;2,06;A;1;0;
3;29;2;Slavomír;Plojhar;;;46;obchodní ředitel;Všemyslice;545287;1114;1114;A;496;0;1,59;N;0;1;
3;29;3;Luboš;Machart;;;27;jednatel společnosti;Milevsko;549576;1114;1114;A;417;0;1,34;N;0;2;
3;29;4;Stanislav;Kroupa;;;48;elektrotechnik;Volyně;551970;1114;1114;A;751;0;2,41;N;0;3;
3;29;5;Jan;Petr;;;30;finanční analytik;Velešín;545821;1114;1114;A;403;0;1,29;N;0;4;
3;29;6;Jaroslav;Čejka;;;32;programátor CNC strojů;Strakonice;550787;1114;1114;A;815;0;2,62;N;0;5;
3;29;7;Luděk;Mitas;;;46;živnostník;Jindřichův Hradec;545881;1114;1114;A;429;0;1,38;N;0;6;
3;29;8;Petra;Smolová;;;28;provozní restaurace;Vimperk;550647;1114;1114;A;363;0;1,16;N;0;7;
3;29;9;Jiří;Hubený;;;31;zástupce vedoucího;Týn nad Vltavou;545201;1114;1114;A;225;0;0,72;N;0;8;
3;29;10;Iveta;Štefanová;MUDr.;;33;lékařka chirurg;Lhenice;550361;1114;1114;A;916;0;2,94;N;0;9;
3;29;11;Josef;Lenc;;;53;zámečník;České Budějovice;544256;1114;1114;A;401;0;1,29;N;0;10;
3;29;12;Lukáš;Vašek;;;29;obchodník;České Budějovice;544256;1114;1114;A;263;0;0,84;N;0;11;
3;29;13;Pavel;Baránek;;;49;instalatér topenář;Jindřichův Hradec;545881;1114;1114;A;401;0;1,29;N;0;12;
3;29;14;Milan;Miňha;;;47;záchranář;Malšice;552666;1114;1114;A;605;0;1,94;N;0;13;
3;29;15;Lukáš;Neuwirt;;;23;manažer;Rodvínov;547085;1114;1114;A;124;0;0,39;N;0;14;
3;29;16;Ivana;Havlová;;;67;prodavačka;Slavonice;547166;1114;1114;A;182;0;0,58;N;0;15;
3;29;17;Daniel;Radotínský;Ing.;;29;chemik, zkušební inženýr;Plzeň;2;1114;1114;A;284;0;0,91;N;0;16;
3;29;18;Pavol;Haburaj;;;59;obchodní zástupce;Rožmitál na Šumavě;545775;1114;1114;A;72;0;0,23;N;0;17;
3;29;19;Ladislav;Nerad;;;58;truhlář živnostník;Balkova Lhota;563251;1114;1114;A;293;0;0,94;N;0;18;
3;29;20;Jan;Albrecht;;;66;kovář;Kačlehy;562491;1114;1114;A;271;0;0,87;N;0;19;
3;29;21;Václav;Houdek;Mgr.;;30;středoškolský učitel;Veselí nad Lužnicí;553271;1114;1114;A;626;0;2,01;N;0;20;
3;29;22;Petr;Bohuslávek;;;50;zaměstnanec města;Tábor;552046;1114;1114;A;312;0;1;N;0;21;
3;30;1;Petr;Martan;;;59;řed. organ.,poradce a publicista v obl. lesn. a ŽP;Čkyně;550167;724;724;A;58;5,28;5,28;N;0;0;
3;30;2;Jan;Kadlec;Ing.;;60;ekonom;České Budějovice;544256;724;724;A;49;0;4,46;N;0;0;
3;30;3;Zbyněk;Vlach;Ing.;;60;podnikatel;České Budějovice;544256;724;724;A;36;0;3,28;N;0;0;
3;30;4;Helena;Smrčková;;;47;řidička dopravní společnosti;Milevsko;549576;724;724;A;27;0;2,46;N;0;0;
3;30;5;Martin;Lanc;;DiS.;31;podnikatel;Písek;549240;724;724;A;20;0;1,82;N;0;0;
3;30;6;Šárka;Nováková;Bc.;DiS.;43;manažerka;Kovářov;549517;724;724;A;28;0;2,55;N;0;0;
3;30;7;Josef;Kubička;;;48;ředitel společnosti;Protivín;549771;724;724;A;25;0;2,27;N;0;0;
3;30;8;Lukáš;Veverka;;;28;řidič-jeřábník;Heřmaň;598593;99;724;A;15;0;1,36;N;0;0;
3;30;9;Vojtěch;Kopkáně;Ing.;;69;odborný lesní hospodář, OSVČ;Třeboň;547336;724;724;A;18;0;1,64;N;0;0;
3;30;10;Zdeněk;Král;;;57;výrobní ředitel;Protivín;549771;724;724;A;19;0;1,73;N;0;0;
3;30;11;Petra;Zelenková;;;29;mateřská dovolená;Milevsko;549576;724;724;A;16;0;1,45;N;0;0;
3;30;12;Ivan;Raď;;;39;dělník v elektrotechnice;Studená;547263;724;724;A;15;0;1,36;N;0;0;
3;30;13;Zdeněk;Kudrlička;;;48;technik v autoservisu;Písek;549240;724;724;A;16;0;1,45;N;0;0;
3;30;14;Jiří;Novotný;;;50;svářeč;Nová Včelnice;546801;724;724;A;9;0;0,82;N;0;0;
3;30;15;Jaroslav;Opršal;;;63;senior;České Budějovice;544256;724;724;A;6;0;0,54;N;0;0;
3;30;16;Jaroslav;Rosol;;;60;podnikatel;Řemíčov;560511;724;724;A;4;0;0,36;N;0;0;
3;30;17;Miroslav;Kotěšovec;Ing.;;68;senior;Tábor;552046;99;724;A;4;0;0,36;N;0;0;
3;30;18;Karel;Simon;Ing.;;70;soudní znalec;České Budějovice;544256;724;724;A;8;0;0,72;N;0;0;
3;30;19;Petr;Procházka;;;47;podnikatel;Loučovice;545601;724;724;A;4;0;0,36;N;0;0;
3;30;20;František;Vaněk;;;70;senior;Tábor;552046;724;724;A;9;0;0,82;N;0;0;
3;30;21;Miloslav;Šustr;Ing.;;72;senior;Tábor;552046;724;724;A;5;0;0,45;N;0;0;
3;30;22;Karla;Řezáčová;;;66;recepční;České Budějovice;544256;99;724;A;12;0;1,09;N;0;0;
4;1;1;Ilona;Mauritzová;doc. PaedDr.;Ph.D.;57;vysokoškolská učitelka, děkanka FZS ZČU v Plzni;Plzeň;2;99;53;A;3429;10,44;10,44;A;2;0;
4;1;2;Vladislav;Vilímec;Ing.;;54;poslanec, místostarosta města Kdyně;Kdyně;553786;53;53;A;1966;5,98;5,98;N;0;2;
4;1;3;Martin;Baxa;Mgr.;;42;1. náměstek primátora města Plzně, učitel na gymn.;Plzeň;2;53;53;A;4655;14,17;14,17;A;1;0;
4;1;4;Pavel;Karpíšek;Ing. Mgr.;;48;starosta obce Vejprnice;Vejprnice;559580;53;53;A;1290;0;3,92;N;0;3;
4;1;5;Pavel;Šindelář;Mgr.;;36;technický náměstek primátora města Plzně;Plzeň;2;53;53;A;808;0;2,46;N;0;4;
4;1;6;Michal;Šnebergr;Ing.;;59;starosta města Železná Ruda, živnostník;Železná Ruda;557528;53;53;A;1592;0;4,84;N;0;5;
4;1;7;Jiří;Šneberger;Ing.;;57;bývalý primátor města Plzně;Plzeň;2;53;53;A;2367;7,2;7,2;N;0;1;
4;1;8;Jan;Šašek;Mgr.;;33;místostarosta města Rokycany;Rokycany;559717;53;53;A;803;0;2,44;N;0;6;
4;1;9;Pavel;Havlíček;;;55;živnostník, řezník a uzenář;Klatovy;555771;716;53;A;758;0;2,3;N;0;7;
4;1;10;Jan;Poduška;;;68;starosta města Blovice;Blovice;557587;53;53;A;534;0;1,62;N;0;8;
4;1;11;Marcel;Hájek;MUDr. ThMgr.;Ph.D., FICS;52;chirurg, intenzivista;Plzeň;2;53;53;A;1325;0;4,03;N;0;9;
4;1;12;Pavel;Sklenář;;;50;provozní vedoucí v gastronomii;Tachov;560715;53;53;A;251;0;0,76;N;0;10;
4;1;13;Radka;Trylčová;Mgr.;;42;radní PK pro oblast život. prostředí a zemědělství;Plzeň;2;53;53;A;496;0;1,51;N;0;11;
4;1;14;Michal;Sedláček;Mgr.;MFA;50;diplomat;Klatovy;555771;53;53;A;309;0;0,94;N;0;12;
4;1;15;Zdeněk;Mádr;Ing.;;60;místostarosta Městského obvodu Plzeň 4;Plzeň;2;53;53;A;337;0;1,02;N;0;13;
4;1;16;Hynek;Říha;Mgr.;;47;starosta města Poběžovice;Poběžovice;554111;53;53;A;296;0;0,9;N;0;14;
4;1;17;Marcela;Sobotková;Mgr.;;55;učitelka na základní škole;Hrádek;559822;53;53;A;357;0;1,08;N;0;15;
4;1;18;Jiří;Jindra;Ing.;;51;živnostník, IT technik;Plzeň;2;716;53;A;388;0;1,18;N;0;16;
4;1;19;Petr;Fornouz;Mgr.;;49;ředitel základní školy;Přeštice;558249;53;53;A;407;0;1,23;N;0;17;
4;1;20;Marcela;Krejsová;JUDr.;;59;1. náměstkyně hejtmana Plzeňského kraje;Plzeň;2;53;53;A;697;0;2,12;N;0;18;
4;2;1;Lucie;Páníková Vlčková;;;38;podnikatelka;Plzeň;2;769;769;A;80;14,33;14,33;N;0;0;
4;2;2;Marek;Kubín;;;48;elektromechanik;Plzeň;2;769;769;A;26;0;4,65;N;0;0;
4;2;3;Alena;Havlová;Ing.;;55;obchodní manažerka;Klatovy;555771;769;769;A;45;8,06;8,06;N;0;0;
4;2;4;Hana;Hrubá;Mgr.;;69;důchodkyně;Plzeň;2;769;769;A;12;0;2,15;N;0;0;
4;2;5;Roman;Vlach;;;43;podnikatel;Mirošov;559997;769;769;A;24;0;4,3;N;0;0;
4;2;6;Tomáš;Zborník;Ing.;;41;projektový manažer;Město Touškov;559211;769;769;A;19;0;3,4;N;0;0;
4;2;7;Věra;Šabatková;;;50;invalidní důchodkyně;Janovice nad Úhlavou;556394;769;769;A;17;0;3,04;N;0;0;
4;2;8;Václav;Čihák;;;33;řidič;Chvaleč;579335;769;769;A;8;0;1,43;N;0;0;
4;2;9;Luboš;Mottl;;;50;prodavač;Plzeň;2;769;769;A;9;0;1,61;N;0;0;
4;2;10;Miroslav;Hauer;;;58;technik;Zbiroh;560260;769;769;A;26;0;4,65;N;0;0;
4;2;11;Monika;Shadow;;;46;plavčice;Dolní Bělá;558796;769;769;A;2;0;0,35;N;0;0;
4;2;12;Radek;Zeman;;;40;řezník;Vysoká Libyně;530280;769;769;A;7;0;1,25;N;0;0;
4;2;13;Ilona;Radová;;;63;důchodkyně;Karlovy Vary;554961;769;769;A;2;0;0,35;N;0;0;
4;2;14;Václav;Slavíček;;;52;podnikatel;Plzeň;2;769;769;A;6;0;1,07;N;0;0;
4;2;15;Eva;Tomanová;;;47;invalidní důchodkyně;Klatovy;555771;769;769;A;5;0;0,89;N;0;0;
4;2;16;Jiří;Kurc;Bc.;;27;dělník;Sušice;557153;769;769;A;9;0;1,61;N;0;0;
4;2;17;Petra;Vlachová;;;42;učitelka;Mirošov;559997;769;769;A;10;0;1,79;N;0;0;
4;2;18;Vladimír;Hrubý;Ing.;;74;důchodce;Plzeň;2;769;769;A;5;0;0,89;N;0;0;
4;2;19;David;Cervan;Ing.;Ph.D.;48;učitel;Nové Sedlo;560570;769;769;A;8;0;1,43;N;0;0;
4;2;20;Jiří;Petr;;;39;podnikatel;Sokolov;560286;769;769;A;0;0;0;N;0;0;
4;3;1;Jan;Kubín;Ing.;;53;podnikatel;Praha;1;1177;1177;A;12;6,52;6,52;N;0;0;
4;3;2;Jana Patricie;Spilková;;;41;obchodní zástupce;Plzeň;2;99;1177;A;9;0;4,89;N;0;0;
4;3;3;Kryštof;Koucký;;;32;svobodné povolání;Beroun;531057;99;1177;A;5;0;2,71;N;0;0;
4;3;4;Ota;Luňák;;;65;OSVČ, důchodce;Praha;1;99;1177;A;4;0;2,17;N;0;0;
4;4;1;Milan;Chovanec;;;47;ministr vnitra ČR;Plzeň;2;7;7;A;2917;13,47;13,47;A;1;0;
4;4;2;Václav;Votava;Ing.;;61;poslanec Parlamentu ČR;Stříbro;561215;7;7;A;1304;6,02;6,02;N;0;1;
4;4;3;Igor;Jakubčík;Mgr.;;50;poslanec Parlamentu ČR;Klatovy;555771;7;7;A;1010;0;4,66;N;0;2;
4;4;4;Jitka;Heřmanová;Ing.;;55;daňový poradce;Domažlice;553425;7;7;A;923;0;4,26;N;0;3;
4;4;5;Jan;Opl;Mgr.;;33;místostarosta obce Tlučná;Tlučná;559491;7;7;A;709;0;3,27;N;0;4;
4;4;6;Ivana;Šiftová;;;53;úřednice;Přeštice;558249;7;7;A;361;0;1,66;N;0;5;
4;4;7;Romana;Plíšková;;;47;manažerka;Litohlavy;553611;7;7;A;249;0;1,15;N;0;6;
4;4;8;Karel;Zrůbek;Mgr.;;55;OSVČ;Horažďovice;556254;7;7;A;313;0;1,44;N;0;7;
4;4;9;Eva;Herinková;Bc.;;52;náměstkyně primátora města Plzně;Plzeň;2;7;7;A;656;0;3,03;N;0;8;
4;4;10;Jaroslav;Šobr;Mgr.;;58;učitel;Staňkov;554294;7;7;A;674;0;3,11;N;0;9;
4;4;11;Michal;Černý;Mgr.;;41;starosta obce Volduchy;Volduchy;560251;7;7;A;383;0;1,76;N;0;10;
4;4;12;Božena;Vaňková;;;49;ředitelka MKS Tachov;Tachov;560715;7;7;A;324;0;1,49;N;0;11;
4;4;13;Dana;Vaníková;;;56;administrativní pracovnice;Nezvěstice;558141;7;7;A;184;0;0,85;N;0;12;
4;4;14;Andrea;Skalníková;Ing.;;40;referentka PK;Kralovice;559075;7;7;A;248;0;1,14;N;0;13;
4;4;15;Michal;Chalupný;Bc.;;48;starosta MO Plzeň 4;Plzeň;2;7;7;A;410;0;1,89;N;0;14;
4;4;16;Zdeňka;Řezníčková;Mgr.;;57;ředitelka muzea;Sušice;557153;7;7;A;494;0;2,28;N;0;15;
4;4;17;Jan;Straka;Mgr.;;28;místostarosta města Tachov;Tachov;560715;7;7;A;422;0;1,94;N;0;16;
4;4;18;Jiří;Horník;Mgr.;;39;ředitel domova důchodců;Vejprnice;559580;7;7;A;401;0;1,85;N;0;17;
4;4;19;Pavel;Hofrajter;Bc.;;24;student VŠ, učitel;Blovice;557587;7;7;A;360;0;1,66;N;0;18;
4;4;20;Jan;Janda;;;43;bankovní úředník;Kdyně;553786;7;7;A;295;0;1,36;N;0;19;
4;6;1;Klára;Novotná;;;24;OSVČ;Chlum;557773;1184;1184;A;24;6,07;6,07;N;0;0;
4;6;2;Tereza;Ježková;;;37;OSVČ;Plzeň;2;1184;1184;A;21;5,31;5,31;N;0;0;
4;7;1;Michaela;Opltová;Ing.;;32;starostka obce Kozolupy, členka Rady SMO, ekonomka;Kozolupy;559059;166;166;A;1044;7,92;7,92;N;0;0;
4;7;2;Miroslav;Mach;Ing.;;51;starosta města Domažlice, místopředseda SMOPK;Domažlice;553425;99;166;A;642;0;4,87;N;0;0;
4;7;3;Jaroslav;Dokoupil;doc. PaedDr.;Ph.D.;58;vysokoškol. pedagog katedry geografie, člen VR FEK;Úlice;559555;99;166;A;507;0;3,84;N;0;0;
4;7;4;Pavel;Čížek;Ing.;;53;náměstek hejtmana pro obl. dopravy, starosta města;Spálené Poříčí;558362;166;166;A;795;6,03;6,03;N;0;0;
4;7;5;Pavel;Princ;Mgr.;;49;starosta městyse Kolinec, učitel, soukr. zemědělec;Kolinec;556467;99;166;A;406;0;3,08;N;0;0;
4;7;6;Karel;Lukeš;Bc.;;37;starosta města Stříbro, předs. Sport. sdruž. Tach.;Stříbro;561215;99;166;A;380;0;2,88;N;0;0;
4;7;7;Libor;Picka;Ing.;;53;starosta města Bělá nad Radbuzou, předs. Euroreg.;Bělá nad Radbuzou;553441;99;166;A;361;0;2,73;N;0;0;
4;7;8;Jindřich;Sitta;MUDr.;;62;chirurg, voják, bývalý velitel 6. polní nem. AČR;Plzeň;2;99;166;A;421;0;3,19;N;0;0;
4;7;9;František;Končel;;;63;starosta města Mýto;Mýto;560014;99;166;A;94;0;0,71;N;0;0;
4;7;10;Petr;Myslivec;Ing.;;48;starosta města Bor, předseda Mikroregionu Borsko;Bor;560758;99;166;A;250;0;1,89;N;0;0;
4;7;11;Marek;Sýkora;Bc.;;41;odborný konzultant, bývalý starosta města Dobřany;Dobřany;557676;99;166;A;312;0;2,36;N;0;0;
4;7;12;Jan;Vavřička;Ing.;;61;starosta obce Pačejov, skautský vedoucí;Pačejov;556912;99;166;A;307;0;2,32;N;0;0;
4;7;13;Milan;Rusek;Ing.;;42;podnikatel v oblasti IT, býv.starosta města Zbiroh;Zbiroh;560260;99;166;A;145;0;1,1;N;0;0;
4;7;14;Jan;Bostl;Ing.;;42;starosta obce Kvíčovice, předs. KS MAS pro rozvoj;Kvíčovice;553841;166;166;A;239;0;1,81;N;0;0;
4;7;15;Martin;Dezort;Ing.;;43;region. manažer vzdělávání pro veřejnou správu ČR;Plzeň;2;99;166;A;79;0;0,59;N;0;0;
4;7;16;Alexandr;Horák;Mgr. Bc.;;45;starosta města Staňkov, právník;Staňkov;554294;99;166;A;217;0;1,64;N;0;0;
4;7;17;Radek;Lukáč;;;51;starosta obce Heřmanova Huť;Heřmanova Huť;558869;99;166;A;184;0;1,39;N;0;0;
4;7;18;Josef;Sommer;Ing.;;58;starosta obce Bolešiny, specialista v oboru zeměd.;Bolešiny;555835;166;166;A;171;0;1,29;N;0;0;
4;7;19;Martina;Němečková;Mgr.;;50;starostka města Planá;Planá;561134;99;166;A;266;0;2,01;N;0;0;
4;8;1;Jiří;Valenta;PhDr.Ing.Mgr.et Mgr.;;51;poslanec Parlamentu České republiky;Plzeň;2;47;47;A;1820;7,74;7,74;A;1;0;
4;8;2;Karel;Šidlo;Ing.;;59;poslanec Parlamentu České republiky;Bezděkov;555801;47;47;A;1669;7,1;7,1;N;0;1;
4;8;3;Hana;Hemzáčková;Mgr.;;32;asistentka poslance;Starý Plzenec;558371;99;47;A;958;0;4,07;N;0;3;
4;8;4;Josef;Švarcbek;RSDr.;;62;velitel zásahové jednotky Sboru dobrovol. hasičů;Planá;561134;47;47;A;1306;5,55;5,55;N;0;2;
4;8;5;Lubomír;Porvich;Ing.;;55;zemědělský technik;Horšovský Týn;553671;47;47;A;609;0;2,59;N;0;4;
4;8;6;Zdeněk;Chýnovský;;;53;zaměstnanec městského úřadu;Horní Bříza;558885;47;47;A;266;0;1,13;N;0;5;
4;8;7;Jitka;Hejlová;;;54;administrativní pracovnice;Hrádek;559822;47;47;A;371;0;1,57;N;0;6;
4;8;8;Vladimír;Sácký;;;56;asistent poslance;Vejprnice;559580;47;47;A;186;0;0,79;N;0;7;
4;8;9;Zdeňka;Sítková;;;61;zdravotní sestra;Planá;561134;47;47;A;543;0;2,31;N;0;8;
4;8;10;Jan;Bozděch;Ing. et Ing.;Ph.D.;31;starosta městyse Klenčí pod Čerchovem;Klenčí pod Čerchovem;553794;99;47;A;766;0;3,25;N;0;9;
4;8;11;Josef;Šefl;;;60;vodohospodář;Dobřany;557676;47;47;A;289;0;1,22;N;0;10;
4;8;12;Jan;Rejfek;RSDr.;;64;referent;Dešenice;556041;47;47;A;305;0;1,29;N;0;11;
4;8;13;Václav;Štekl;Ing.;;41;předseda Kontrolního výboru Zastupitelstva PK;Plzeň;2;47;47;A;735;0;3,12;N;0;12;
4;8;14;Jan;Beneš;;;32;projektant;Ledce;559148;47;47;A;432;0;1,83;N;0;13;
4;8;15;Pavel;Blažek;Ing.;;68;jednatel;Šťáhlavy;558427;47;47;A;112;0;0,47;N;0;14;
4;8;16;Radmila;Pflugová Růžičková;MUDr.;;63;lékařka;Ždánov;554472;47;47;A;435;0;1,85;N;0;15;
4;8;17;Eduard;Kvasnička;;;57;daňový poradce;Kladruby;560928;47;47;A;147;0;0,62;N;0;16;
4;8;18;Hana;Merhoutová;;;60;operátorka výroby;Líně;559164;47;47;A;199;0;0,84;N;0;17;
4;8;19;Miroslav;Vild;;;65;místostarosta obce Holoubkov;Holoubkov;559814;47;47;A;192;0;0,81;N;0;18;
4;8;20;Petr;Žáček;Ing.;;55;technik;Kdyně;553786;47;47;A;394;0;1,67;N;0;19;
4;9;1;Jan;Trnka;doc. MUDr.;Ph.D., M.Phil.;39;lékař, vědec, VŠ pedagog;Praha;1;5;5;A;326;9,81;9,81;N;0;0;
4;9;2;Jitka;Kylišová;Bc.;;44;sociální pracovnice;Plzeň;2;5;5;A;157;0;4,72;N;0;0;
4;9;3;Jakub;Kurc;Bc.;;27;student ZČU;Nepomuk;558109;5;5;A;144;0;4,33;N;0;0;
4;9;4;Svatava;Štěrbová;Mgr.;;46;starostka města Kladruby;Kladruby;560928;5;5;A;143;0;4,3;N;0;0;
4;9;5;Tomáš;Hirt;Mgr.;Ph.D.;42;VŠ pedagog, družstevní kavárník;Dolany;558788;5;5;A;155;0;4,66;N;0;0;
4;9;6;Radka;Hronková;Bc.;;37;jednatelka kabelové televize Nepomuk;Nepomuk;558109;5;5;A;42;0;1,26;N;0;0;
4;9;7;Roman;Černík;MgA. Mgr.;;53;VŠ pedagog, ředitel kulturního centra;Ves Touškov;558494;5;5;A;252;7,58;7,58;N;0;0;
4;9;8;Tomáš;Popp;;;39;kuchař;Plzeň;2;99;5;A;127;0;3,82;N;0;0;
4;9;9;Jiří;Konečný;Ing.;;40;lektor teambuildingů a kouč;Plzeň;2;5;5;A;57;0;1,71;N;0;0;
4;9;10;Ladislav;Toušek;Mgr.;Ph.D.;39;VŠ pedagog a vědecký pracovník;Plzeň;2;5;5;A;89;0;2,67;N;0;0;
4;9;11;Lucie;Hemrová;Mgr.;Ph.D.;35;vědecká pracovnice AV ČR;Plzeň;2;5;5;A;116;0;3,49;N;0;0;
4;9;12;Petr;Šimon;Mgr.;;40;kulturní manažer, učitel;Plzeň;2;5;5;A;84;0;2,52;N;0;0;
