OBVOD;CKAND;VSTRANA;JMENO;PRIJMENI;TITULPRED;TITULZA;VEK;POVOLANI;BYDLISTEN;BYDLISTEK;PSTRANA;NSTRANA;PLATNOST;HLASY_K1;PROC_K1;URIZ_PR_K1;ZVOLEN_K1;LOS_K1;HLASY_K2;PROC_K2;URIZ_PR_K2;ZVOLEN_K2;LOS_K2;NAZEV_VS
20;6;47;"Karel";"Skoupil";"";"";65;"krizovı manaer";"Praha";1;47;47;"A";1169;2.98;2.98900536947072;0;0;0;0;0;0;0;"Komunistická strana Èech a Moravy"
20;7;1214;"Rudolf Karel";"Mazáè";"Mgr.";"";79;"dirigent, reisér, právník";"Praha";1;1214;1214;"A";258;.65;.65967783175658;0;0;0;0;0;0;0;"DOST JE DOST ! Obèané za svá práva"
20;8;1114;"Jiøí";"Kocman";"Ing.";"";63;"manaer rizik Centra pro regionální rozvoj ÈR";"Praha";1;1114;1114;"A";1251;3.19;3.1986704167732;0;0;0;0;0;0;0;"Svoboda a pøímá demokracie - Tomio Okamura (SPD)"
23;1;1;"Hayato";"Okamura";"Mgr.";"";51;"tlumoèník a prùvodce";"Praha";1;1;1;"A";5326;11.74;11.74887496691079;0;0;0;0;0;0;0;"Køesan.a demokrat.unie-Èeskosl.strana lidová"
23;2;159;"Marta";"Chovancová";"JUDr.";"";60;"právník";"Praha";1;99;159;"A";222;.48;.48972028589076;0;0;0;0;0;0;0;"Strana státu pøímé demokracie - Strana práce"
23;3;1004;"Hana";"Dolejší";"";"";71;"umìlecká vedoucí folklorního souboru Valášek";"Praha";1;99;1004;"A";467;1.03;1.03017735815759;0;0;0;0;0;0;0;"Patrioti Èeské republiky"
23;4;791;"Josef";"Nosek";"";"";51;"Starosta MÈ Praha 8 v letech 2000 - 2011";"Praha";1;99;791;"A";2331;5.14;5.14206300185299;0;0;0;0;0;0;0;"Pro Prahu"
23;5;47;"Vladislav";"Kopal";"";"";64;"pøedseda Kontrolního vıboru Zastupitelstva MÈ P-8";"Praha";1;47;47;"A";1732;3.82;3.82070060884143;0;0;0;0;0;0;0;"Komunistická strana Èech a Moravy"
23;6;1116;"Jiøí";"Doubek";"JUDr.";"";71;"podnikatel";"Praha";1;1116;1116;"A";41;.09;.09044383658342;0;0;0;0;0;0;0;"Národ Sobì"
23;7;1428;"Jiøí";"Witzany";"prof. RNDr.";"Ph.D.";52;"VŠ uèitel - matematika a finance";"Praha";1;129;129;"A";2140;4.72;4.72072708020824;0;0;0;0;0;0;0;"Koalice SNK ED a evropani.cz"
23;8;1429;"Vladimíra";"Vítová";"PhDr.";"Ph.D.";55;"pøedsedkynì Èeského mírového fóra";"Praha";1;762;762;"A";390;.86;.86031942115944;0;0;0;0;0;0;0;"ALIANCE NÁRODNÍCH SIL"
23;9;714;"Michal";"Malı";"";"";62;"øeditel spoleènosti";"Praha";1;714;714;"A";541;1.19;1.19341745345451;0;0;0;0;0;0;0;"Strana svobodnıch obèanù"
23;10;53;"Milan";"Golas";"JUDr.";"";60;"právník";"Praha";1;53;53;"A";5893;12.99;12.9996470484426;0;0;0;0;0;0;0;"Obèanská demokratická strana"
23;11;768;"Jiøí";"Haramul";"Ing.";"";64;"starosta - Praha-Bøezinìves";"Praha";1;99;768;"A";5755;12.69;12.69522633018618;0;0;0;0;0;0;0;"ANO 2011"
23;12;720;"Lukáš";"Wagenknecht";"Ing.";"";40;"ekonomickı analytik, soukromı podnikatel";"Pardubice";555134;99;720;"A";8230;18.15;18.15494573369804;2;0;10318;54.45;54.45142223864056;1;0;"Èeská pirátská strana"
23;13;137;"Petr";"Hannig";"Mgr.";"";72;"pøedseda strany, bıvalı prezidentskı kandidát";"Praha";1;137;137;"A";997;2.19;2.19932939204094;0;0;0;0;0;0;0;"ROZUMNÍ"
